valuetime,wind,solar,load,flow
2020-12-01 08:00:00,482.8299865722656,4.239999771118164,3396.3701171875,-195.02
2020-12-01 09:00:00,483.9100036621094,18.200000762939453,3418.10009765625,11.53
2020-12-01 10:00:00,489.19000244140625,39.41999816894531,3445.070068359375,227.02
2020-12-01 11:00:00,512.6799926757812,50.0099983215332,3367.06005859375,365.69
2020-12-01 12:00:00,521.9500122070312,46.63999938964844,3348.93994140625,344.51
2020-12-01 13:00:00,518.4099731445312,29.860000610351562,3319.110107421875,391.11
2020-12-01 14:00:00,515.0599975585938,8.420000076293945,3235.919921875,389.89
2020-12-01 15:00:00,528.260009765625,0.0,3271.8701171875,345.74
2020-12-01 16:00:00,517.8499755859375,0.0,3452.340087890625,-19.43
2020-12-01 17:00:00,484.4200134277344,0.0,3438.679931640625,358.31
2020-12-01 18:00:00,431.29998779296875,0.0,3236.469970703125,466.62
2020-12-01 19:00:00,389.07000732421875,0.0,3028.010009765625,548.09
2020-12-01 20:00:00,344.3399963378906,0.0,2849.6298828125,-34.33
2020-12-01 21:00:00,302.489990234375,0.0,2647.85009765625,1222.16
2020-12-01 22:00:00,258.2799987792969,0.0,2450.25,1803.26
2020-12-01 23:00:00,204.77000427246094,0.0,2290.239990234375,1727.75
2020-12-02 00:00:00,167.42999267578125,0.0,2200.64990234375,1410.75
2020-12-02 01:00:00,143.33999633789062,0.0,2173.590087890625,1342.95
2020-12-02 02:00:00,135.7899932861328,0.0,2150.3701171875,1213.71
2020-12-02 03:00:00,142.17999267578125,0.0,2168.449951171875,1078.9
2020-12-02 04:00:00,161.39999389648438,0.0,2270.56005859375,834.08
2020-12-02 05:00:00,198.52999877929688,0.0,2606.929931640625,-47.63
2020-12-02 06:00:00,258.7099914550781,0.0,3082.169921875,-174.47
2020-12-02 07:00:00,323.55999755859375,0.20000000298023224,3328.89990234375,-148.11
2020-12-02 08:00:00,396.25,6.489999771118164,3343.5,-150.17
2020-12-02 09:00:00,435.94000244140625,31.469999313354492,3353.340087890625,635.65
2020-12-02 10:00:00,459.8299865722656,59.439998626708984,3362.570068359375,429.1
2020-12-02 11:00:00,473.69000244140625,69.36000061035156,3314.969970703125,20.01
2020-12-02 12:00:00,502.8999938964844,56.790000915527344,3306.56005859375,113.87
2020-12-02 13:00:00,551.4099731445312,29.559999465942383,3277.530029296875,271.96
2020-12-02 14:00:00,601.9000244140625,7.019999980926514,3224.35009765625,413.94
2020-12-02 15:00:00,676.8499755859375,0.0,3268.070068359375,469.91
2020-12-02 16:00:00,799.9099731445312,0.0,3429.60009765625,230.41
2020-12-02 17:00:00,924.510009765625,0.0,3407.8798828125,1368.12
2020-12-02 18:00:00,1049.969970703125,0.0,3201.909912109375,1720.0
2020-12-02 19:00:00,1182.5999755859375,0.0,2998.3701171875,1810.0
2020-12-02 20:00:00,1344.5899658203125,0.0,2814.419921875,1660.0
2020-12-02 21:00:00,1517.5400390625,0.0,2611.14990234375,1330.0
2020-12-02 22:00:00,1656.4000244140625,0.0,2425.929931640625,1370.0
2020-12-02 23:00:00,1771.4599609375,0.0,2287.330078125,1300.0
2020-12-03 00:00:00,1882.1199951171875,0.0,2197.760009765625,1300.0
2020-12-03 01:00:00,1916.050048828125,0.0,2169.989990234375,1300.0
2020-12-03 02:00:00,1968.47998046875,0.0,2164.820068359375,1300.0
2020-12-03 03:00:00,2064.31005859375,0.0,2190.919921875,1300.0
2020-12-03 04:00:00,2172.77001953125,0.0,2298.169921875,1300.0
2020-12-03 05:00:00,2179.52001953125,0.0,2636.1298828125,1320.0
2020-12-03 06:00:00,2163.409912109375,0.0,3113.840087890625,1672.72
2020-12-03 07:00:00,2159.919921875,0.12999999523162842,3360.1298828125,1708.64
2020-12-03 08:00:00,2170.239990234375,2.559999942779541,3383.699951171875,1779.27
2020-12-03 09:00:00,2100.969970703125,8.699999809265137,3400.449951171875,2000.0
2020-12-03 10:00:00,2025.0899658203125,16.420000076293945,3416.889892578125,1899.71
2020-12-03 11:00:00,1948.1500244140625,18.229999542236328,3371.550048828125,1656.6
2020-12-03 12:00:00,1904.72998046875,14.270000457763672,3351.35009765625,1726.22
2020-12-03 13:00:00,1876.8599853515625,7.420000076293945,3319.949951171875,1833.29
2020-12-03 14:00:00,1916.1199951171875,2.2100000381469727,3261.31005859375,2020.0
2020-12-03 15:00:00,1937.5799560546875,0.0,3276.300048828125,1880.92
2020-12-03 16:00:00,1981.6099853515625,0.0,3450.60009765625,1293.6
2020-12-03 17:00:00,2048.0,0.0,3436.989990234375,1310.0
2020-12-03 18:00:00,2111.679931640625,0.0,3229.60009765625,1296.89
2020-12-03 19:00:00,2132.820068359375,0.0,3026.570068359375,1300.0
2020-12-03 20:00:00,2141.419921875,0.0,2842.510009765625,1300.0
2020-12-03 21:00:00,2126.909912109375,0.0,2647.8798828125,1300.0
2020-12-03 22:00:00,2126.969970703125,0.0,2451.60009765625,1300.0
2020-12-03 23:00:00,2156.909912109375,0.0,2298.280029296875,1300.0
2020-12-04 00:00:00,2441.340087890625,0.0,2251.530029296875,1300.0
2020-12-04 01:00:00,2483.679931640625,0.0,2234.239990234375,1300.0
2020-12-04 02:00:00,2539.330078125,0.0,2218.9599609375,1300.0
2020-12-04 03:00:00,2572.969970703125,0.0,2251.35009765625,1300.0
2020-12-04 04:00:00,2614.570068359375,0.0,2341.340087890625,1300.0
2020-12-04 05:00:00,2649.18994140625,0.0,2648.739990234375,1300.0
2020-12-04 06:00:00,2693.419921875,0.0,3098.25,1300.0
2020-12-04 07:00:00,2717.719970703125,0.2800000011920929,3327.840087890625,1300.0
2020-12-04 08:00:00,2732.1201171875,6.980000019073486,3351.93994140625,1300.0
2020-12-04 09:00:00,2734.5400390625,28.469999313354492,3359.7900390625,1300.0
2020-12-04 10:00:00,2708.969970703125,47.560001373291016,3359.360107421875,1300.0
2020-12-04 11:00:00,2662.360107421875,49.47999954223633,3263.739990234375,1300.0
2020-12-04 12:00:00,2586.949951171875,37.560001373291016,3171.719970703125,1490.0
2020-12-04 13:00:00,2487.580078125,19.100000381469727,3100.2099609375,1890.0
2020-12-04 14:00:00,2346.449951171875,5.909999847412109,3024.4599609375,1930.0
2020-12-04 15:00:00,2233.800048828125,0.0,3057.159912109375,1830.0
2020-12-04 16:00:00,2065.429931640625,0.0,3235.510009765625,1300.0
2020-12-04 17:00:00,1877.0899658203125,0.0,3222.47998046875,1300.0
2020-12-04 18:00:00,1711.4200439453125,0.0,3014.239990234375,1300.0
2020-12-04 19:00:00,1598.1400146484375,0.0,2827.080078125,1300.0
2020-12-04 20:00:00,1448.6500244140625,0.0,2653.2099609375,1300.0
2020-12-04 21:00:00,1278.9100341796875,0.0,2483.239990234375,1630.0
2020-12-04 22:00:00,1118.4200439453125,0.0,2320.2900390625,2000.0
2020-12-04 23:00:00,968.3699951171875,0.0,2189.590087890625,2220.0
2020-12-05 00:00:00,807.1500244140625,0.0,2110.75,2220.0
2020-12-05 01:00:00,828.219970703125,0.0,2067.3798828125,2220.0
2020-12-05 02:00:00,916.5999755859375,0.0,2052.610107421875,2220.0
2020-12-05 03:00:00,1026.5699462890625,0.0,2069.409912109375,2220.0
2020-12-05 04:00:00,1151.239990234375,0.0,2093.31005859375,2220.0
2020-12-05 05:00:00,1304.1600341796875,0.0,2190.56005859375,2220.0
2020-12-05 06:00:00,1397.72998046875,0.0,2416.739990234375,2020.0
2020-12-05 07:00:00,1457.300048828125,0.1599999964237213,2619.2900390625,2020.0
2020-12-05 08:00:00,1596.18994140625,3.609999895095825,2715.35009765625,2020.0
2020-12-05 09:00:00,1787.3199462890625,13.970000267028809,2755.949951171875,2030.0
2020-12-05 10:00:00,1932.22998046875,26.709999084472656,2761.75,2020.0
2020-12-05 11:00:00,1980.25,33.439998626708984,2716.7099609375,2030.0
2020-12-05 12:00:00,1823.0,29.639999389648438,2686.840087890625,2020.0
2020-12-05 13:00:00,1608.550048828125,17.780000686645508,2671.110107421875,2020.0
2020-12-05 14:00:00,1365.1199951171875,5.769999980926514,2692.739990234375,2020.0
2020-12-05 15:00:00,1260.1700439453125,0.0,2775.35009765625,2020.0
2020-12-05 16:00:00,1277.4599609375,0.0,2976.580078125,1920.0
2020-12-05 17:00:00,1286.68994140625,0.0,2996.06005859375,2070.0
2020-12-05 18:00:00,1312.8800048828125,0.0,2820.340087890625,2220.0
2020-12-05 19:00:00,1295.510009765625,0.0,2656.10009765625,2218.93
2020-12-05 20:00:00,1225.7099609375,0.0,2532.06005859375,2204.92
2020-12-05 21:00:00,1159.6600341796875,0.0,2392.830078125,2230.0
2020-12-05 22:00:00,1065.4599609375,0.0,2240.590087890625,2090.78
2020-12-05 23:00:00,982.9500122070312,0.0,2097.330078125,2111.79
2020-12-06 00:00:00,869.8300170898438,0.0,1988.2900390625,2190.89
2020-12-06 01:00:00,693.47998046875,0.0,1949.6300048828125,2230.0
2020-12-06 02:00:00,545.7000122070312,0.0,1956.4100341796875,2042.93
2020-12-06 03:00:00,460.6499938964844,0.0,1966.0400390625,1995.94
2020-12-06 04:00:00,445.0899963378906,0.0,1977.6099853515625,1998.59
2020-12-06 05:00:00,393.8699951171875,0.0,2065.2099609375,1988.74
2020-12-06 06:00:00,374.2900085449219,0.0,2279.56005859375,1569.87
2020-12-06 07:00:00,354.0799865722656,0.12999999523162842,2468.469970703125,874.85
2020-12-06 08:00:00,345.989990234375,2.6500000953674316,2570.659912109375,884.02
2020-12-06 09:00:00,326.80999755859375,9.880000114440918,2634.0400390625,724.05
2020-12-06 10:00:00,343.2099914550781,19.6200008392334,2650.18994140625,686.62
2020-12-06 11:00:00,447.6099853515625,24.75,2622.89990234375,929.67
2020-12-06 12:00:00,580.77001953125,21.219999313354492,2621.2900390625,976.93
2020-12-06 13:00:00,707.0900268554688,10.859999656677246,2619.85009765625,1086.27
2020-12-06 14:00:00,808.5599975585938,2.859999895095825,2665.580078125,1227.16
2020-12-06 15:00:00,885.1500244140625,0.0,2742.6298828125,1417.59
2020-12-06 16:00:00,920.3599853515625,0.0,2970.6201171875,1590.1
2020-12-06 17:00:00,974.4099731445312,0.0,2997.340087890625,1804.76
2020-12-06 18:00:00,968.2999877929688,0.0,2810.550048828125,2130.91
2020-12-06 19:00:00,950.5900268554688,0.0,2636.590087890625,2230.0
2020-12-06 20:00:00,913.0399780273438,0.0,2508.510009765625,2220.0
2020-12-06 21:00:00,857.8099975585938,0.0,2372.31005859375,2220.0
2020-12-06 22:00:00,844.510009765625,0.0,2206.4599609375,2220.0
2020-12-06 23:00:00,890.969970703125,0.0,2111.030029296875,2210.0
2020-12-07 00:00:00,1116.72998046875,0.0,2052.550048828125,2210.0
2020-12-07 01:00:00,1237.25,0.0,2027.3699951171875,2210.0
2020-12-07 02:00:00,1451.5,0.0,2024.25,2160.0
2020-12-07 03:00:00,1659.3699951171875,0.0,2053.760009765625,1860.0
2020-12-07 04:00:00,1908.9100341796875,0.0,2168.5400390625,1490.0
2020-12-07 05:00:00,2208.820068359375,0.0,2511.68994140625,1300.0
2020-12-07 06:00:00,2470.340087890625,0.0,2998.679931640625,1300.0
2020-12-07 07:00:00,2681.929931640625,0.15000000596046448,3259.97998046875,1300.0
2020-12-07 08:00:00,2829.4599609375,3.630000114440918,3286.090087890625,1300.0
2020-12-07 09:00:00,2920.639892578125,14.609999656677246,3301.14990234375,1300.0
2020-12-07 10:00:00,3001.81005859375,26.8700008392334,3309.320068359375,1300.0
2020-12-07 11:00:00,3021.389892578125,30.979999542236328,3272.159912109375,1300.0
2020-12-07 12:00:00,3013.2900390625,26.799999237060547,3254.489990234375,1300.0
2020-12-07 13:00:00,2978.52001953125,14.869999885559082,3221.260009765625,1300.0
2020-12-07 14:00:00,2937.64990234375,4.699999809265137,3172.280029296875,1300.0
2020-12-07 15:00:00,2886.7099609375,0.0,3211.840087890625,1300.0
2020-12-07 16:00:00,2848.610107421875,0.0,3385.2099609375,1300.0
2020-12-07 17:00:00,2752.169921875,0.0,3383.780029296875,1300.0
2020-12-07 18:00:00,2636.659912109375,0.0,3196.909912109375,1300.0
2020-12-07 19:00:00,2494.919921875,0.0,2992.010009765625,1300.0
2020-12-07 20:00:00,2324.179931640625,0.0,2801.320068359375,1300.0
2020-12-07 21:00:00,2137.030029296875,0.0,2600.75,1300.0
2020-12-07 22:00:00,1913.1500244140625,0.0,2403.39990234375,1300.0
2020-12-07 23:00:00,1665.6199951171875,0.0,2238.8798828125,2200.0
2020-12-08 00:00:00,1348.239990234375,0.0,2165.5,2200.0
2020-12-08 01:00:00,1076.699951171875,0.0,2143.530029296875,2200.0
2020-12-08 02:00:00,866.9600219726562,0.0,2135.590087890625,2210.0
2020-12-08 03:00:00,712.6699829101562,0.0,2156.719970703125,2210.0
2020-12-08 04:00:00,641.0900268554688,0.0,2257.60009765625,2200.0
2020-12-08 05:00:00,597.6599731445312,0.0,2588.27001953125,2111.13
2020-12-08 06:00:00,551.3699951171875,0.0,3081.02001953125,186.13
2020-12-08 07:00:00,583.25,0.18000000715255737,3334.679931640625,33.25
2020-12-08 08:00:00,561.4500122070312,5.409999847412109,3355.22998046875,1189.93
2020-12-08 09:00:00,521.989990234375,25.639999389648438,3365.330078125,1385.29
2020-12-08 10:00:00,448.05999755859375,50.68000030517578,3365.489990234375,1264.96
2020-12-08 11:00:00,383.1300048828125,63.54999923706055,3312.280029296875,1640.84
2020-12-08 12:00:00,341.9700012207031,60.0,3289.800048828125,1653.11
2020-12-08 13:00:00,323.05999755859375,35.459999084472656,3260.090087890625,1449.75
2020-12-08 14:00:00,303.32000732421875,10.920000076293945,3208.10009765625,757.75
2020-12-08 15:00:00,319.260009765625,0.0,3254.300048828125,619.37
2020-12-08 16:00:00,321.54998779296875,0.0,3420.550048828125,808.19
2020-12-08 17:00:00,337.4700012207031,0.0,3411.2900390625,1394.11
2020-12-08 18:00:00,360.2699890136719,0.0,3217.72998046875,1991.83
2020-12-08 19:00:00,362.44000244140625,0.0,3011.570068359375,2117.54
2020-12-08 20:00:00,348.739990234375,0.0,2821.989990234375,2200.0
2020-12-08 21:00:00,358.1700134277344,0.0,2627.18994140625,2200.0
2020-12-08 22:00:00,373.3299865722656,0.0,2432.4599609375,2200.0
2020-12-08 23:00:00,382.5199890136719,0.0,2274.659912109375,2230.0
2020-12-09 00:00:00,476.989990234375,0.0,2189.239990234375,2230.0
2020-12-09 01:00:00,544.77001953125,0.0,2169.830078125,2230.0
2020-12-09 02:00:00,580.3599853515625,0.0,2162.219970703125,2240.0
2020-12-09 03:00:00,619.969970703125,0.0,2179.639892578125,2230.0
2020-12-09 04:00:00,722.1199951171875,0.0,2280.14990234375,2230.0
2020-12-09 05:00:00,806.4199829101562,0.0,2604.169921875,2180.0
2020-12-09 06:00:00,899.4099731445312,0.0,3083.169921875,1920.0
2020-12-09 07:00:00,953.52001953125,0.14000000059604645,3332.969970703125,1950.0
2020-12-09 08:00:00,997.1599731445312,2.950000047683716,3355.550048828125,1860.0
2020-12-09 09:00:00,983.1400146484375,11.069999694824219,3376.1298828125,1910.0
2020-12-09 10:00:00,934.3499755859375,20.549999237060547,3385.81005859375,1910.0
2020-12-09 11:00:00,879.6199951171875,20.889999389648438,3341.469970703125,1960.0
2020-12-09 12:00:00,827.3699951171875,14.270000457763672,3325.85009765625,2120.0
2020-12-09 13:00:00,816.9400024414062,6.489999771118164,3299.080078125,2230.0
2020-12-09 14:00:00,801.4600219726562,1.8600000143051147,3261.949951171875,2230.0
2020-12-09 15:00:00,788.5499877929688,0.0,3271.64990234375,2230.0
2020-12-09 16:00:00,787.6699829101562,0.0,3421.389892578125,2230.0
2020-12-09 17:00:00,793.9500122070312,0.0,3416.2099609375,2230.0
2020-12-09 18:00:00,786.8400268554688,0.0,3218.77001953125,2230.0
2020-12-09 19:00:00,793.6799926757812,0.0,3009.0400390625,2230.0
2020-12-09 20:00:00,803.760009765625,0.0,2819.469970703125,2220.0
2020-12-09 21:00:00,778.1699829101562,0.0,2623.72998046875,2230.0
2020-12-09 22:00:00,787.0599975585938,0.0,2425.989990234375,2230.0
2020-12-09 23:00:00,759.7999877929688,0.0,2278.159912109375,2210.0
2020-12-10 00:00:00,560.6599731445312,0.0,2190.77001953125,2200.0
2020-12-10 01:00:00,552.260009765625,0.0,2162.719970703125,2210.0
2020-12-10 02:00:00,552.4299926757812,0.0,2158.199951171875,2210.0
2020-12-10 03:00:00,548.2000122070312,0.0,2179.699951171875,2200.0
2020-12-10 04:00:00,572.02001953125,0.0,2278.7900390625,2200.0
2020-12-10 05:00:00,586.1300048828125,0.0,2612.469970703125,2210.0
2020-12-10 06:00:00,614.4400024414062,0.0,3087.530029296875,2020.0
2020-12-10 07:00:00,640.8499755859375,6.920000076293945,3330.93994140625,2160.0
2020-12-10 08:00:00,702.2100219726562,1.1699999570846558,3354.929931640625,2110.0
2020-12-10 09:00:00,759.1500244140625,3.740000009536743,3368.780029296875,2130.0
2020-12-10 10:00:00,762.8099975585938,9.369999885559082,3383.0400390625,2040.0
2020-12-10 11:00:00,736.3699951171875,14.100000381469727,3341.179931640625,2060.0
2020-12-10 12:00:00,705.4299926757812,13.65999984741211,3320.60009765625,2130.0
2020-12-10 13:00:00,690.6599731445312,8.15999984741211,3293.389892578125,2200.0
2020-12-10 14:00:00,716.8499755859375,2.4600000381469727,3253.919921875,2200.0
2020-12-10 15:00:00,776.7000122070312,0.0,3267.3798828125,2200.0
2020-12-10 16:00:00,900.8900146484375,0.0,3424.909912109375,2190.0
2020-12-10 17:00:00,1063.989990234375,0.0,3423.489990234375,2190.0
2020-12-10 18:00:00,1181.8199462890625,0.0,3224.889892578125,2190.0
2020-12-10 19:00:00,1237.6500244140625,0.0,3016.080078125,2200.0
2020-12-10 20:00:00,1225.6099853515625,0.0,2826.260009765625,2100.0
2020-12-10 21:00:00,1171.2099609375,0.0,2628.830078125,2010.0
2020-12-10 22:00:00,1104.5400390625,0.0,2431.4599609375,2030.0
2020-12-10 23:00:00,1064.8199462890625,0.0,2281.1298828125,1620.0
2020-12-11 00:00:00,1043.260009765625,0.0,2186.780029296875,1700.0
2020-12-11 01:00:00,1072.02001953125,0.0,2155.8701171875,1690.0
2020-12-11 02:00:00,1156.0,0.0,2148.4599609375,1590.0
2020-12-11 03:00:00,1275.1800537109375,0.0,2179.580078125,1440.0
2020-12-11 04:00:00,1420.3399658203125,0.0,2274.090087890625,1300.0
2020-12-11 05:00:00,1553.7900390625,0.0,2588.64990234375,1300.0
2020-12-11 06:00:00,1661.7900390625,0.0,3038.14990234375,1300.0
2020-12-11 07:00:00,1724.3699951171875,0.10000000149011612,3274.77001953125,1300.0
2020-12-11 08:00:00,1726.1199951171875,2.240000009536743,3311.47998046875,1300.0
2020-12-11 09:00:00,1714.68994140625,9.029999732971191,3323.050048828125,1300.0
2020-12-11 10:00:00,1716.31005859375,21.209999084472656,3335.0,1300.0
2020-12-11 11:00:00,1759.6500244140625,29.139999389648438,3261.739990234375,1300.0
2020-12-11 12:00:00,1780.3800048828125,24.5,3184.35009765625,1300.0
2020-12-11 13:00:00,1811.6600341796875,12.350000381469727,3115.300048828125,1300.0
2020-12-11 14:00:00,1917.18994140625,3.109999895095825,3062.179931640625,1300.0
2020-12-11 15:00:00,2045.0799560546875,0.0,3080.989990234375,1300.0
2020-12-11 16:00:00,2138.070068359375,0.0,3240.909912109375,1300.0
2020-12-11 17:00:00,2156.85009765625,0.0,3231.360107421875,1300.0
2020-12-11 18:00:00,2120.969970703125,0.0,3027.56005859375,1300.0
2020-12-11 19:00:00,2089.889892578125,0.0,2839.179931640625,1300.0
2020-12-11 20:00:00,2039.52001953125,0.0,2657.7099609375,1300.0
2020-12-11 21:00:00,1986.260009765625,0.0,2474.77001953125,1300.0
2020-12-11 22:00:00,1950.5,0.0,2318.949951171875,1300.0
2020-12-11 23:00:00,1974.8199462890625,0.0,2180.659912109375,1340.0
2020-12-12 00:00:00,2058.239990234375,0.0,2050.3701171875,1300.0
2020-12-12 01:00:00,2059.02001953125,0.0,2018.6400146484375,1300.0
2020-12-12 02:00:00,2050.35009765625,0.0,1999.3199462890625,1300.0
2020-12-12 03:00:00,2081.860107421875,0.0,2009.9200439453125,1300.0
2020-12-12 04:00:00,2081.820068359375,0.0,2036.530029296875,1340.0
2020-12-12 05:00:00,2072.47998046875,0.0,2148.22998046875,2000.0
2020-12-12 06:00:00,2029.6400146484375,0.0,2364.780029296875,1300.0
2020-12-12 07:00:00,1919.6800537109375,0.11999999731779099,2564.18994140625,1610.0
2020-12-12 08:00:00,1782.7900390625,2.5199999809265137,2665.75,1430.0
2020-12-12 09:00:00,1651.5400390625,9.90999984741211,2729.800048828125,1300.0
2020-12-12 10:00:00,1550.02001953125,24.020000457763672,2749.780029296875,1300.0
2020-12-12 11:00:00,1463.77001953125,34.529998779296875,2701.9599609375,1310.0
2020-12-12 12:00:00,1366.0,31.06999969482422,2674.739990234375,1330.0
2020-12-12 13:00:00,1257.0699462890625,15.399999618530273,2648.469970703125,1300.0
2020-12-12 14:00:00,1197.699951171875,4.110000133514404,2655.300048828125,1320.0
2020-12-12 15:00:00,1173.800048828125,0.0,2743.570068359375,1460.0
2020-12-12 16:00:00,1124.81005859375,0.0,2943.739990234375,1500.0
2020-12-12 17:00:00,1085.1400146484375,0.0,2959.8798828125,1770.0
2020-12-12 18:00:00,1003.1400146484375,0.0,2769.2099609375,1890.0
2020-12-12 19:00:00,943.97998046875,0.0,2611.110107421875,1860.0
2020-12-12 20:00:00,870.7899780273438,0.0,2488.47998046875,1860.0
2020-12-12 21:00:00,800.5499877929688,0.0,2348.1201171875,1990.0
2020-12-12 22:00:00,740.75,0.0,2200.14990234375,2150.0
2020-12-12 23:00:00,690.1500244140625,0.0,2053.699951171875,2430.0
2020-12-13 00:00:00,690.6699829101562,0.0,1942.3900146484375,2430.0
2020-12-13 01:00:00,674.5700073242188,0.0,1889.72998046875,2440.0
2020-12-13 02:00:00,675.510009765625,0.0,1926.719970703125,2250.0
2020-12-13 03:00:00,709.1500244140625,0.0,1904.8399658203125,2440.0
2020-12-13 04:00:00,737.8099975585938,0.0,1894.6400146484375,2440.0
2020-12-13 05:00:00,782.030029296875,0.0,2003.280029296875,2440.0
2020-12-13 06:00:00,819.4299926757812,0.0,2198.320068359375,2186.57
2020-12-13 07:00:00,821.77001953125,2.5350000858306885,2386.719970703125,2060.11
2020-12-13 08:00:00,823.9000244140625,4.170000076293945,2501.909912109375,1960.0
2020-12-13 09:00:00,854.3300170898438,27.040000915527344,2574.2900390625,1930.0
2020-12-13 10:00:00,873.030029296875,62.31999969482422,2585.429931640625,2080.0
2020-12-13 11:00:00,857.2100219726562,80.93000030517578,2546.419921875,1910.0
2020-12-13 12:00:00,877.8400268554688,76.26000213623047,2527.219970703125,1937.63
2020-12-13 13:00:00,896.9000244140625,44.939998626708984,2550.31005859375,1623.51
2020-12-13 14:00:00,937.5999755859375,11.430000305175781,2570.860107421875,1505.49
2020-12-13 15:00:00,1009.5599975585938,0.0,2706.199951171875,1294.55
2020-12-13 16:00:00,1100.3699951171875,0.0,2931.820068359375,1488.54
2020-12-13 17:00:00,1175.3299560546875,0.0,2952.639892578125,1632.04
2020-12-13 18:00:00,1242.7099609375,0.0,2763.679931640625,1735.32
2020-12-13 19:00:00,1278.050048828125,0.0,2601.469970703125,1709.43
2020-12-13 20:00:00,1320.8499755859375,0.0,2471.830078125,1700.0
2020-12-13 21:00:00,1374.25,0.0,2330.75,1570.0
2020-12-13 22:00:00,1417.8699951171875,0.0,2174.10009765625,1690.0
2020-12-13 23:00:00,1506.56005859375,0.0,2088.02001953125,1470.0
2020-12-14 00:00:00,1717.8399658203125,0.0,2044.8399658203125,1310.0
2020-12-14 01:00:00,1818.3299560546875,0.0,2018.989990234375,1300.0
2020-12-14 02:00:00,1915.1400146484375,0.0,2001.9599609375,1300.0
2020-12-14 03:00:00,2023.260009765625,0.0,2043.550048828125,1480.0
2020-12-14 04:00:00,2167.510009765625,0.0,2156.159912109375,1540.0
2020-12-14 05:00:00,2321.239990234375,0.0,2490.9599609375,1360.0
2020-12-14 06:00:00,2480.5400390625,0.0,2978.090087890625,1300.0
2020-12-14 07:00:00,2584.489990234375,7.019999980926514,3245.659912109375,1300.0
2020-12-14 08:00:00,2649.639892578125,1.2000000476837158,3263.610107421875,1300.0
2020-12-14 09:00:00,2643.72998046875,3.700000047683716,3278.080078125,1300.0
2020-12-14 10:00:00,2583.5,8.0,3293.60009765625,1300.0
2020-12-14 11:00:00,2522.909912109375,10.479999542236328,3239.97998046875,1300.0
2020-12-14 12:00:00,2438.010009765625,9.319999694824219,3231.25,1300.0
2020-12-14 13:00:00,2367.830078125,5.110000133514404,3234.260009765625,1300.0
2020-12-14 14:00:00,2288.840087890625,1.5,3177.280029296875,1300.0
2020-12-14 15:00:00,2204.47998046875,0.0,3175.85009765625,1300.0
2020-12-14 16:00:00,2137.780029296875,0.0,3334.909912109375,1300.0
2020-12-14 17:00:00,2068.389892578125,0.0,3308.409912109375,1300.0
2020-12-14 18:00:00,2007.280029296875,0.0,3085.760009765625,1300.0
2020-12-14 19:00:00,1938.489990234375,0.0,2887.139892578125,1300.0
2020-12-14 20:00:00,1878.1099853515625,0.0,2701.510009765625,1300.0
2020-12-14 21:00:00,1829.06005859375,0.0,2507.260009765625,1300.0
2020-12-14 22:00:00,1780.1600341796875,0.0,2317.239990234375,1300.0
2020-12-14 23:00:00,1686.5400390625,0.0,2178.06005859375,1300.0
2020-12-15 00:00:00,1562.0400390625,0.0,2081.75,1300.0
2020-12-15 01:00:00,1477.27001953125,0.0,2045.8900146484375,1300.0
2020-12-15 02:00:00,1412.02001953125,0.0,2036.449951171875,1300.0
2020-12-15 03:00:00,1402.8599853515625,0.0,2068.580078125,1350.0
2020-12-15 04:00:00,1349.31005859375,0.0,2158.6201171875,1300.0
2020-12-15 05:00:00,1267.93994140625,0.0,2487.699951171875,1300.0
2020-12-15 06:00:00,1239.1199951171875,0.0,2951.639892578125,1300.0
2020-12-15 07:00:00,1212.0,9.079999923706055,3195.090087890625,1300.0
2020-12-15 08:00:00,1169.510009765625,2.2200000286102295,3224.179931640625,1300.0
2020-12-15 09:00:00,1123.1400146484375,9.479999542236328,3247.179931640625,1300.0
2020-12-15 10:00:00,1037.219970703125,19.690000534057617,3266.010009765625,1300.0
2020-12-15 11:00:00,906.469970703125,24.65999984741211,3220.070068359375,1300.0
2020-12-15 12:00:00,774.52001953125,20.489999771118164,3193.760009765625,1300.0
2020-12-15 13:00:00,667.719970703125,10.569999694824219,3143.449951171875,1300.0
2020-12-15 14:00:00,608.1099853515625,2.5899999141693115,3097.889892578125,1300.0
2020-12-15 15:00:00,589.1300048828125,0.0,3121.199951171875,1300.0
2020-12-15 16:00:00,621.780029296875,0.0,3287.929931640625,1840.0
2020-12-15 17:00:00,654.969970703125,0.0,3264.8701171875,1760.0
2020-12-15 18:00:00,705.260009765625,0.0,3047.47998046875,1470.0
2020-12-15 19:00:00,759.760009765625,0.0,2855.889892578125,1370.0
2020-12-15 20:00:00,826.739990234375,0.0,2674.2099609375,1330.0
2020-12-15 21:00:00,883.47998046875,0.0,2485.14990234375,1300.0
2020-12-15 22:00:00,962.3599853515625,0.0,2293.43994140625,1300.0
2020-12-15 23:00:00,1000.6400146484375,0.0,2144.35009765625,1490.0
2020-12-16 00:00:00,773.5599975585938,0.0,2049.2900390625,1510.0
2020-12-16 01:00:00,761.6400146484375,0.0,2017.93994140625,1550.0
2020-12-16 02:00:00,751.0700073242188,0.0,2010.5799560546875,1470.0
2020-12-16 03:00:00,687.510009765625,0.0,2043.5799560546875,1380.0
2020-12-16 04:00:00,619.530029296875,0.0,2125.639892578125,1300.0
2020-12-16 05:00:00,577.5399780273438,0.0,2442.780029296875,1300.0
